route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
SN.87,20240101_MTWTF--_63,543742,Vogaafleggjari,,0,6184_87-A,87_1006682_1_1
SN.87,20240101_MTWTF--_63,543743,Vogaafleggjari,,0,6184_87-A,87_1006682_1_1
SN.87,20240101_MTWTF--_63,543744,Vogaafleggjari,,0,6184_87-A,87_1006682_1_1
SN.87,20240101_MTWTF--_63,543745,Vogaafleggjari,,0,,87_1006682_1_1
SN.87,20240101_MTWTF--_63,543746,Vogaafleggjari,,0,6184_87-A,87_1006682_1_1
SN.87,20240101_MTWTF--_63,543747,Vogaafleggjari,,0,6184_87-A,87_1006682_1_1
SN.87,20240101_MTWTF--_63,543748,Vogaafleggjari,,0,6184_87-A,87_1006682_1_1
SN.87,20240101_MTWTF--_63,543749,Vogaafleggjari,,0,,87_1006682_1_1
SN.87,20240101_MTWTF--_63,543750,Vogaafleggjari,,0,,87_1006682_1_1
SN.87,20240101_MTWTF--_63,543751,Vogaafleggjari,,0,,87_1006682_1_1
SN.87,20240101_MTWTF--_63,543752,Vogar - Gamla pósthúsið,,1,6184_87-A,87_1006682_2_1
SN.87,20240101_MTWTF--_63,543753,Vogar - Gamla pósthúsið,,1,6184_87-A,87_1006682_2_1
SN.87,20240101_MTWTF--_63,543754,Vogar - Gamla pósthúsið,,1,6184_87-A,87_1006682_2_1
SN.87,20240101_MTWTF--_63,543755,Vogar - Gamla pósthúsið,,1,,87_1006682_2_1
SN.87,20240101_MTWTF--_63,543756,Vogar - Gamla pósthúsið,,1,6184_87-A,87_1006682_2_1
SN.87,20240101_MTWTF--_63,543757,Vogar - Gamla pósthúsið,,1,6184_87-A,87_1006682_2_1
SN.87,20240101_MTWTF--_63,543758,Vogar - Gamla pósthúsið,,1,6184_87-A,87_1006682_2_1
SN.87,20240101_MTWTF--_63,543759,Vogar - Gamla pósthúsið,,1,,87_1006682_2_1
SN.87,20240101_MTWTF--_63,543760,Vogar - Gamla pósthúsið,,1,,87_1006682_2_1
SN.87,20240101_MTWTF--_63,543761,Vogar - Gamla pósthúsið,,1,,87_1006682_2_1
SN.88,20240101_-----S-_53,544007,Grindavíkurafleggjari,,0,5451_88-A,88_1006682_1_1
SN.88,20240101_-----S-_53,544008,Grindavíkurafleggjari,,0,5451_88-A,88_1006682_1_1
SN.88,20240101_-----S-_53,544022,Grindavík,,1,5451_88-A,88_1006682_2_51
SN.88,20240101_-----S-_53,544024,Grindavík,,1,5451_88-A,88_1006682_2_51
SN.88,20240101_-----S-_64,544005,Grindavíkurafleggjari,,0,5451_88-A,88_1006682_1_1
SN.88,20240101_-----S-_64,544006,Grindavíkurafleggjari,,0,5451_88-A,88_1006682_1_1
SN.88,20240101_-----S-_64,544017,Grindavík,,1,5451_88-A,88_1006682_2_51
SN.88,20240101_-----S-_64,544019,Grindavík,,1,5451_88-A,88_1006682_2_51
SN.88,20240101_----F--_69,544010,Fjölbrautaskóli Suðurnesja,,0,5450_88-A,88_1006682_1_2
SN.88,20240101_----F--_69,544027,Grindavík,,1,5450_88-A,88_1006682_2_52
SN.88,20240101_MTWT---_62,544011,Fjölbrautaskóli Suðurnesja,,0,5450_88-A,88_1006682_1_2
SN.88,20240101_MTWT---_62,544026,Grindavík,,1,5450_88-A,88_1006682_2_52
SN.88,20240101_MTWTF--_63,543997,Grindavíkurafleggjari,,0,5450_88-A,88_1006682_1_1
SN.88,20240101_MTWTF--_63,543998,Grindavíkurafleggjari,,0,5450_88-A,88_1006682_1_1
SN.88,20240101_MTWTF--_63,544003,Grindavíkurafleggjari,,0,5450_88-A,88_1006682_1_1
SN.88,20240101_MTWTF--_63,544004,Grindavíkurafleggjari,,0,5450_88-A,88_1006682_1_1
SN.88,20240101_MTWTF--_63,544009,Grindavíkurafleggjari,,0,5450_88-A,88_1006682_1_1
SN.88,20240101_MTWTF--_63,544012,Fjölbrautaskóli Suðurnesja,,0,5450_88-A,88_1006682_1_3
SN.88,20240101_MTWTF--_63,544018,Grindavík,,1,5450_88-A,88_1006682_2_51
SN.88,20240101_MTWTF--_63,544020,Grindavík,,1,5450_88-A,88_1006682_2_51
SN.88,20240101_MTWTF--_63,544021,Grindavík,,1,5450_88-A,88_1006682_2_51
SN.88,20240101_MTWTF--_63,544023,Grindavík,,1,5450_88-A,88_1006682_2_51
SN.88,20240101_MTWTF--_63,544025,Grindavík,,1,5450_88-A,88_1006682_2_51
SN.88,20240101_MTWTF--_63,544028,Grindavík,,1,5450_88-A,88_1006682_2_52
SN.88,20240102_------S_65,543999,Grindavíkurafleggjari,,0,6186_88-A,88_1006682_1_1
SN.88,20240102_------S_65,544000,Grindavíkurafleggjari,,0,6186_88-A,88_1006682_1_1
SN.88,20240102_------S_65,544001,Grindavíkurafleggjari,,0,6186_88-A,88_1006682_1_1
SN.88,20240102_------S_65,544002,Grindavíkurafleggjari,,0,6186_88-A,88_1006682_1_1
SN.88,20240102_------S_65,544013,Grindavík,,1,6186_88-A,88_1006682_2_51
SN.88,20240102_------S_65,544014,Grindavík,,1,6186_88-A,88_1006682_2_51
SN.88,20240102_------S_65,544015,Grindavík,,1,6186_88-A,88_1006682_2_51
SN.88,20240102_------S_65,544016,Grindavík,,1,6186_88-A,88_1006682_2_51
SN.89,20240101_-----S-_53,543767,Sandgerði,,0,5448_89-A,89_f176261103
SN.89,20240101_-----S-_53,543793,Reykjanesbær - Miðstöð,,1,5448_89-A,89_f176261104
SN.89,20240101_-----S-_64,543765,Sandgerði,,0,5448_89-A,89_f176261103
SN.89,20240101_-----S-_64,543766,Sandgerði,,0,5448_89-A,89_f176261103
SN.89,20240101_-----S-_64,543791,Reykjanesbær - Miðstöð,,1,5448_89-A,89_f176261104
SN.89,20240101_-----S-_64,543792,Reykjanesbær - Miðstöð,,1,5448_89-A,89_f176261104
SN.89,20240101_MTWTF--_63,543762,Sandgerði,,0,5447_89-A,89_f176261103
SN.89,20240101_MTWTF--_63,543763,Sandgerði,,0,5447_89-A,89_f176261103
SN.89,20240101_MTWTF--_63,543770,Sandgerði,,0,5447_89-A,89_f176261103
SN.89,20240101_MTWTF--_63,543771,Sandgerði,,0,5447_89-A,89_f176261103
SN.89,20240101_MTWTF--_63,543772,Sandgerði,,0,5447_89-A,89_f176261103
SN.89,20240101_MTWTF--_63,543773,Sandgerði,,0,5447_89-A,89_f176261103
SN.89,20240101_MTWTF--_63,543774,Sandgerði,,0,5447_89-A,89_f176261103
SN.89,20240101_MTWTF--_63,543775,Sandgerði,,0,5447_89-A,89_f176261103
SN.89,20240101_MTWTF--_63,543776,Sandgerði,,0,5447_89-A,89_1006682_1_2
SN.89,20240101_MTWTF--_63,543777,Sandgerði,,0,5447_89-A,89_1006682_1_2
SN.89,20240101_MTWTF--_63,543778,Sandgerði,,0,5447_89-A,89_1006682_1_2
SN.89,20240101_MTWTF--_63,543779,Reykjanesbær - Miðstöð,,1,5447_89-A,89_f176261104
SN.89,20240101_MTWTF--_63,543780,Reykjanesbær - Miðstöð,,1,5447_89-A,89_f176261104
SN.89,20240101_MTWTF--_63,543781,Reykjanesbær - Miðstöð,,1,5447_89-A,89_f176261104
SN.89,20240101_MTWTF--_63,543782,Reykjanesbær - Miðstöð,,1,5447_89-A,89_f176261104
SN.89,20240101_MTWTF--_63,543783,Reykjanesbær - Miðstöð,,1,5447_89-A,89_f176261104
SN.89,20240101_MTWTF--_63,543784,Reykjanesbær - Miðstöð,,1,5447_89-A,89_f176261104
SN.89,20240101_MTWTF--_63,543785,Reykjanesbær - Miðstöð,,1,5447_89-A,89_f176261104
SN.89,20240101_MTWTF--_63,543786,Reykjanesbær - Miðstöð,,1,5447_89-A,89_f176261104
SN.89,20240101_MTWTF--_63,543787,Reykjanesbær - Miðstöð,,1,5447_89-A,89_f176261104
SN.89,20240101_MTWTF--_63,543794,Reykjanesbær - Miðstöð,,1,5447_89-A,89_f176261104
SN.89,20240101_MTWTF--_63,543795,Reykjanesbær - Miðstöð,,1,5447_89-A,89_1006682_2_52
SN.89,20240102_------S_65,543764,Sandgerði,,0,6187_89-A,89_f176261103
SN.89,20240102_------S_65,543768,Sandgerði,,0,6187_89-A,89_f176261103
SN.89,20240102_------S_65,543769,Sandgerði,,0,6187_89-A,89_f176261103
SN.89,20240102_------S_65,543788,Reykjanesbær - Miðstöð,,1,6187_89-A,89_f176261104
SN.89,20240102_------S_65,543789,Reykjanesbær - Miðstöð,,1,6187_89-A,89_f176261104
SN.89,20240102_------S_65,543790,Reykjanesbær - Miðstöð,,1,6187_89-A,89_f176261104
ST.1,20230820_------S_39,524794,Hfj. Skarðshlíð,,0,4125_1-C,1_f1_1006520_1_2
ST.1,20230820_------S_39,524795,Hfj. Skarðshlíð,,0,4128_1-D,1_f1_1006520_1_2
ST.1,20230820_------S_39,524796,Hfj. Skarðshlíð,,0,4122_1-B,1_f1_1006520_1_2
ST.1,20230820_------S_39,524826,Hfj. Skarðshlíð,,0,6174_1-E,1_f1_1006520_1_2
ST.1,20230820_------S_39,524827,Hfj. Skarðshlíð,,0,4119_1-A,1_f1_1006520_1_2
ST.1,20230820_------S_39,524828,Hfj. Skarðshlíð,,0,4128_1-D,1_f1_1006520_1_2
ST.1,20230820_------S_39,524829,Hfj. Skarðshlíð,,0,4122_1-B,1_f1_1006520_1_2
ST.1,20230820_------S_39,524831,Hfj. Skarðshlíð,,0,4119_1-A,1_f1_1006520_1_2
ST.1,20230820_------S_39,524832,Hfj. Skarðshlíð,,0,6174_1-E,1_f1_1006520_1_2
ST.1,20230820_------S_39,524833,Hfj. Skarðshlíð,,0,4125_1-C,1_f1_1006520_1_2
ST.1,20230820_------S_39,524834,Hfj. Skarðshlíð,,0,4128_1-D,1_f1_1006520_1_2
ST.1,20230820_------S_39,524835,Hfj. Skarðshlíð,,0,4122_1-B,1_f1_1006520_1_2
ST.1,20230820_------S_39,524850,Hfj. Skarðshlíð,,0,4125_1-C,1_f1_1006520_1_4
ST.1,20230820_------S_39,524955,Hlemmur,,1,4128_1-D,1_f1_1006520_2_52
ST.1,20230820_------S_39,524956,Hlemmur,,1,4125_1-C,1_f1_1006520_2_52
ST.1,20230820_------S_39,524957,Hlemmur,,1,6174_1-E,1_f1_1006520_2_52
ST.1,20230820_------S_39,524958,Hlemmur,,1,4119_1-A,1_f1_1006520_2_52
ST.1,20230820_------S_39,524961,Hlemmur,,1,4128_1-D,1_f1_1006520_2_52
ST.1,20230820_------S_39,524962,Hlemmur,,1,4122_1-B,1_f1_1006520_2_52
ST.1,20230820_------S_39,524963,Hlemmur,,1,4119_1-A,1_f1_1006520_2_52
ST.1,20230820_------S_39,524964,Hlemmur,,1,6174_1-E,1_f1_1006520_2_52
ST.1,20230820_------S_39,524980,Hlemmur,,1,4122_1-B,1_f1_1006520_2_52
ST.1,20230820_------S_39,524981,Hlemmur,,1,4119_1-A,1_f1_1006520_2_52
ST.1,20230820_------S_39,524982,Hlemmur,,1,6174_1-E,1_f1_1006520_2_52
ST.1,20230820_------S_39,524983,Hlemmur,,1,4125_1-C,1_f1_1006520_2_52
ST.1,20230820_------S_39,524987,Hlemmur,,1,4122_1-B,1_f1_1006520_2_54
ST.1,20230820_------S_43,524788,Hfj. Skarðshlíð,,0,4122_1-B,1_f1_1006520_1_2
ST.1,20230820_------S_43,524789,Hfj. Skarðshlíð,,0,4119_1-A,1_f1_1006520_1_2
ST.1,20230820_------S_43,524790,Hfj. Skarðshlíð,,0,6174_1-E,1_f1_1006520_1_2
ST.1,20230820_------S_43,524791,Hfj. Skarðshlíð,,0,4125_1-C,1_f1_1006520_1_2
ST.1,20230820_------S_43,524792,Hfj. Skarðshlíð,,0,4128_1-D,1_f1_1006520_1_2
ST.1,20230820_------S_43,524793,Hfj. Skarðshlíð,,0,4122_1-B,1_f1_1006520_1_2
ST.1,20230820_------S_43,524830,Hfj. Skarðshlíð,,0,6174_1-E,1_f1_1006520_1_2
ST.1,20230820_------S_43,524836,Hfj. Skarðshlíð,,0,4119_1-A,1_f1_1006520_1_2
ST.1,20230820_------S_43,524837,Hfj. Skarðshlíð,,0,6174_1-E,1_f1_1006520_1_2
ST.1,20230820_------S_43,524838,Hfj. Skarðshlíð,,0,4125_1-C,1_f1_1006520_1_2
ST.1,20230820_------S_43,524839,Hfj. Skarðshlíð,,0,4128_1-D,1_f1_1006520_1_2
ST.1,20230820_------S_43,524840,Hfj. Skarðshlíð,,0,4122_1-B,1_f1_1006520_1_2
ST.1,20230820_------S_43,524841,Hfj. Skarðshlíð,,0,4119_1-A,1_f1_1006520_1_2
ST.1,20230820_------S_43,524842,Hfj. Skarðshlíð,,0,6174_1-E,1_f1_1006520_1_2
ST.1,20230820_------S_43,524843,Hfj. Skarðshlíð,,0,4125_1-C,1_f1_1006520_1_2
ST.1,20230820_------S_43,524844,Hfj. Skarðshlíð,,0,4128_1-D,1_f1_1006520_1_2
ST.1,20230820_------S_43,524846,Hfj. Skarðshlíð,,0,4119_1-A,1_f1_1006520_1_2
ST.1,20230820_------S_43,524959,Hlemmur,,1,4128_1-D,1_f1_1006520_2_52
ST.1,20230820_------S_43,524960,Hlemmur,,1,4125_1-C,1_f1_1006520_2_52
ST.1,20230820_------S_43,524965,Hlemmur,,1,4125_1-C,1_f1_1006520_2_52
ST.1,20230820_------S_43,524966,Hlemmur,,1,4128_1-D,1_f1_1006520_2_52
ST.1,20230820_------S_43,524967,Hlemmur,,1,4122_1-B,1_f1_1006520_2_52
ST.1,20230820_------S_43,524968,Hlemmur,,1,4119_1-A,1_f1_1006520_2_52
ST.1,20230820_------S_43,524969,Hlemmur,,1,6174_1-E,1_f1_1006520_2_52
ST.1,20230820_------S_43,524970,Hlemmur,,1,4125_1-C,1_f1_1006520_2_52
ST.1,20230820_------S_43,524971,Hlemmur,,1,4128_1-D,1_f1_1006520_2_52
ST.1,20230820_------S_43,524972,Hlemmur,,1,4122_1-B,1_f1_1006520_2_52
ST.1,20230820_------S_43,524973,Hlemmur,,1,4119_1-A,1_f1_1006520_2_52
ST.1,20230820_------S_43,524974,Hlemmur,,1,6174_1-E,1_f1_1006520_2_52
ST.1,20230820_------S_43,524975,Hlemmur,,1,4125_1-C,1_f1_1006520_2_52
ST.1,20230820_------S_43,524976,Hlemmur,,1,4128_1-D,1_f1_1006520_2_52
ST.1,20230820_------S_43,524977,Hlemmur,,1,4122_1-B,1_f1_1006520_2_52
ST.1,20230820_------S_43,524978,Hlemmur,,1,4119_1-A,1_f1_1006520_2_52
ST.1,20230820_------S_43,524979,Hlemmur,,1,6174_1-E,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524752,Hfj. Skarðshlíð,,0,4120_1-A,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524753,Hfj. Skarðshlíð,,0,4131_1-E,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524754,Hfj. Skarðshlíð,,0,4126_1-C,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524755,Hfj. Skarðshlíð,,0,4129_1-D,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524756,Hfj. Skarðshlíð,,0,4123_1-B,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524757,Hfj. Skarðshlíð,,0,4120_1-A,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524758,Hfj. Skarðshlíð,,0,4131_1-E,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524759,Hfj. Skarðshlíð,,0,4126_1-C,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524760,Hfj. Skarðshlíð,,0,4129_1-D,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524775,Hfj. Skarðshlíð,,0,4129_1-D,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524776,Hfj. Skarðshlíð,,0,4123_1-B,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524809,Hfj. Skarðshlíð,,0,4123_1-B,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524810,Hfj. Skarðshlíð,,0,4129_1-D,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524822,Hfj. Skarðshlíð,,0,4120_1-A,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524823,Hfj. Skarðshlíð,,0,4131_1-E,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524824,Hfj. Skarðshlíð,,0,4126_1-C,1_f1_1006520_1_2
ST.1,20230820_-----S-_40,524849,Hfj. Skarðshlíð,,0,4126_1-C,1_f1_1006520_1_4
ST.1,20230820_-----S-_40,524901,Hlemmur,,1,4123_1-B,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524902,Hlemmur,,1,4120_1-A,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524918,Hlemmur,,1,4120_1-A,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524919,Hlemmur,,1,4131_1-E,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524920,Hlemmur,,1,4126_1-C,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524921,Hlemmur,,1,4129_1-D,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524922,Hlemmur,,1,4123_1-B,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524923,Hlemmur,,1,4120_1-A,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524924,Hlemmur,,1,4131_1-E,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524925,Hlemmur,,1,4126_1-C,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524926,Hlemmur,,1,4129_1-D,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524937,Hlemmur,,1,4131_1-E,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524938,Hlemmur,,1,4120_1-A,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524951,Hlemmur,,1,4126_1-C,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524952,Hlemmur,,1,4129_1-D,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524953,Hlemmur,,1,4123_1-B,1_f1_1006520_2_52
ST.1,20230820_-----S-_40,524988,Hlemmur,,1,4123_1-B,1_f1_1006520_2_54
ST.1,20230820_-----S-_44,524761,Hfj. Skarðshlíð,,0,4123_1-B,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524762,Hfj. Skarðshlíð,,0,4120_1-A,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524763,Hfj. Skarðshlíð,,0,4131_1-E,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524764,Hfj. Skarðshlíð,,0,4126_1-C,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524765,Hfj. Skarðshlíð,,0,4129_1-D,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524797,Hfj. Skarðshlíð,,0,4120_1-A,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524798,Hfj. Skarðshlíð,,0,4123_1-B,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524799,Hfj. Skarðshlíð,,0,4126_1-C,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524800,Hfj. Skarðshlíð,,0,4129_1-D,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524801,Hfj. Skarðshlíð,,0,4123_1-B,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524802,Hfj. Skarðshlíð,,0,4120_1-A,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524803,Hfj. Skarðshlíð,,0,4131_1-E,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524804,Hfj. Skarðshlíð,,0,4126_1-C,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524805,Hfj. Skarðshlíð,,0,4129_1-D,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524806,Hfj. Skarðshlíð,,0,4123_1-B,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524807,Hfj. Skarðshlíð,,0,4120_1-A,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524808,Hfj. Skarðshlíð,,0,4131_1-E,1_f1_1006520_1_2
ST.1,20230820_-----S-_44,524903,Hlemmur,,1,4131_1-E,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524904,Hlemmur,,1,4126_1-C,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524905,Hlemmur,,1,4129_1-D,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524906,Hlemmur,,1,4123_1-B,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524907,Hlemmur,,1,4120_1-A,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524927,Hlemmur,,1,4126_1-C,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524928,Hlemmur,,1,4131_1-E,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524929,Hlemmur,,1,4129_1-D,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524930,Hlemmur,,1,4123_1-B,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524931,Hlemmur,,1,4120_1-A,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524932,Hlemmur,,1,4131_1-E,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524933,Hlemmur,,1,4126_1-C,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524934,Hlemmur,,1,4129_1-D,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524935,Hlemmur,,1,4123_1-B,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524936,Hlemmur,,1,4120_1-A,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524984,Hlemmur,,1,4126_1-C,1_f1_1006520_2_52
ST.1,20230820_-----S-_44,524985,Hlemmur,,1,4131_1-E,1_f1_1006520_2_52
ST.1,20230820_MTWTF--_42,524766,Hfj. Skarðshlíð,,0,4134_1-G,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524767,Hfj. Skarðshlíð,,0,4124_1-B,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524768,Hfj. Skarðshlíð,,0,4130_1-D,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524769,Hfj. Skarðshlíð,,0,4133_1-F,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524770,Hfj. Skarðshlíð,,0,4134_1-G,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524771,Hfj. Skarðshlíð,,0,4124_1-B,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524772,Hfj. Skarðshlíð,,0,4130_1-D,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524773,Hfj. Skarðshlíð,,0,4133_1-F,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524774,Hfj. Skarðshlíð,,0,4134_1-G,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524777,Hfj. Skarðshlíð,,0,4133_1-F,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524778,Hfj. Skarðshlíð,,0,4121_1-A,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524779,Hfj. Skarðshlíð,,0,4132_1-E,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524780,Hfj. Skarðshlíð,,0,4135_1-H,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524781,Hfj. Skarðshlíð,,0,4127_1-C,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524782,Hfj. Skarðshlíð,,0,4121_1-A,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524783,Hfj. Skarðshlíð,,0,4132_1-E,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524784,Hfj. Skarðshlíð,,0,4135_1-H,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524785,Hfj. Skarðshlíð,,0,4127_1-C,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524786,Hfj. Skarðshlíð,,0,4121_1-A,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524787,Hfj. Skarðshlíð,,0,4132_1-E,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524811,Hfj. Skarðshlíð,,0,4130_1-D,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524812,Hfj. Skarðshlíð,,0,4127_1-C,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524813,Hfj. Skarðshlíð,,0,4130_1-D,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524814,Hfj. Skarðshlíð,,0,4132_1-E,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524815,Hfj. Skarðshlíð,,0,4130_1-D,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524816,Hfj. Skarðshlíð,,0,4124_1-B,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524817,Hfj. Skarðshlíð,,0,4132_1-E,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524818,Hfj. Skarðshlíð,,0,4121_1-A,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524819,Hfj. Skarðshlíð,,0,4127_1-C,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524820,Hfj. Skarðshlíð,,0,4124_1-B,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524821,Hfj. Skarðshlíð,,0,4121_1-A,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524825,Hfj. Skarðshlíð,,0,4127_1-C,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524847,Hfj. Skarðshlíð,,0,4127_1-C,1_f1_1006520_1_4
ST.1,20230820_MTWTF--_42,524848,Hfj. Skarðshlíð,,0,4130_1-D,1_f1_1006520_1_4
ST.1,20230820_MTWTF--_42,524852,Hfj. Skarðshlíð,,0,4130_1-D,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524853,Hfj. Skarðshlíð,,0,4793_1-K,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524854,Hfj. Skarðshlíð,,0,4134_1-G,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524855,Hfj. Skarðshlíð,,0,4792_1-J,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524856,Hfj. Skarðshlíð,,0,4124_1-B,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524857,Hfj. Skarðshlíð,,0,4794_1-L,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524858,Hfj. Skarðshlíð,,0,4130_1-D,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524859,Hfj. Skarðshlíð,,0,4791_1-I,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524860,Hfj. Skarðshlíð,,0,4133_1-F,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524861,Hfj. Skarðshlíð,,0,4793_1-K,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524862,Hfj. Skarðshlíð,,0,4134_1-G,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524863,Hfj. Skarðshlíð,,0,4792_1-J,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524864,Hfj. Skarðshlíð,,0,4124_1-B,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524865,Hfj. Skarðshlíð,,0,4794_1-L,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524866,Hfj. Skarðshlíð,,0,4121_1-A,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524867,Hfj. Skarðshlíð,,0,4132_1-E,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524868,Hfj. Skarðshlíð,,0,4135_1-H,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524869,Hfj. Skarðshlíð,,0,4127_1-C,1_f1_1006520_1_2
ST.1,20230820_MTWTF--_42,524870,Hfj. Skarðshlíð,,0,4121_1-A,1_f1_1006520_1_2
